"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-5603041","IRAK4 deficiency (TLR2/4)","7/2126","11/10616",0.00196992772409758,0.0101855952866131,0.0069923995102607,"TLR1/LY96/TLR4/MYD88/TLR6/BTK/IRAK4",7
"R-HSA-68689","CDC6 association with the ORC:origin complex","7/2126","11/10616",0.00196992772409758,0.0101855952866131,0.0069923995102607,"CDC6/ORC4/MCM8/ORC1/ORC3/ORC2/ORC5",7
"R-HSA-6783310","Fanconi Anemia Pathway","16/2126","39/10616",0.0021481826637612,0.011064384839604,0.00759568753290894,"FANCA/EME1/FANCG/UBB/UBC/RPA2/CENPX/SLX4/DCLRE1A/FANCL/FANCI/FANCB/UBA52/FANCF/DCLRE1B/UBE2T",16
"R-HSA-2173788","Downregulation of TGF-beta receptor signaling","12/2126","26/10616",0.0023410308660379,0.0120112891357483,0.00824573624879746,"SMAD2/STRAP/UBB/UBC/TGFBR1/SMAD3/PMEPA1/TGFBR2/XPO1/PPP1CB/UBA52/UCHL5",12
"R-HSA-174411","Polymerase switching on the C-strand of the telomere","8/2126","14/10616",0.00240176195470066,0.0121361759377677,0.00833147089549272,"POLD4/POLD1/POLD2/RFC3/PCNA/POLA2/RFC5/PRIM2",8
"R-HSA-69091","Polymerase switching","8/2126","14/10616",0.00240176195470066,0.0121361759377677,0.00833147089549272,"POLD4/POLD1/POLD2/RFC3/PCNA/POLA2/RFC5/PRIM2",8
"R-HSA-69109","Leading Strand Synthesis","8/2126","14/10616",0.00240176195470066,0.0121361759377677,0.00833147089549272,"POLD4/POLD1/POLD2/RFC3/PCNA/POLA2/RFC5/PRIM2",8
"R-HSA-975110","TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling","8/2126","14/10616",0.00240176195470066,0.0121361759377677,0.00833147089549272,"TLR7/MYD88/UBE2N/UBB/UBC/IRF7/IRAK4/UBA52",8
"R-HSA-1169408","ISG15 antiviral mechanism","25/2126","72/10616",0.00248718846216368,0.0125204128623636,0.00859524910459742,"PLCG1/ISG15/NUP37/IFIT1/NUP210/UBE2L6/UBE2N/STAT1/DDX58/UBB/UBC/EIF4E/UBA7/KPNA2/EIF4G1/MX1/SEH1L/UBE2E1/EIF4A3/RAE1/NUP54/UBA52/SEC13/NDC1/NUP155",25
"R-HSA-936964","Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon","9/2126","17/10616",0.00258499473301069,0.0129638457663017,0.00889966528579067,"LY96/TLR4/TANK/UBB/UBC/IRF7/IKBKE/TBK1/UBA52",9
"R-HSA-5625900","RHO GTPases activate CIT","10/2126","20/10616",0.00259672535566053,0.0129739012151728,0.00890656833993557,"RHOC/CIT/MYL6/MYH10/RHOA/MYL12A/PRC1/CDKN1B/PPP1CB/KIF14",10
"R-HSA-5693606","DNA Double Strand Break Response","26/2126","76/10616",0.00261147078684747,0.0129988881703527,0.00892372185607738,"H4C2/H4C1/H4C3/H4C5/PPP5C/H4C4/H2BC12/UBE2N/H2BU1/UBB/UBC/H4C13/KPNA2/UBE2V2/NBN/BRCA1/H2BC5/BABAM1/H2BC14/UBA52/ATM/H2BC15/SMARCA5/H2BC8/MRE11/H2BC4",26
"R-HSA-202433","Generation of second messenger molecules","14/2126","33/10616",0.00276624669034613,0.0137181155573299,0.00941747063432256,"HLA-DPB1/PLCG1/CD3E/HLA-DQA1/CD101/LCP2/HLA-DQA2/CD3G/HLA-DPA1/FYB1/PAK1/VASP/NCK1/GRAP2",14
"R-HSA-73762","RNA Polymerase I Transcription Initiation","18/2126","47/10616",0.00290208211522205,0.0143384353396526,0.00984331945513911,"KAT2A/GTF2H5/CD3EAP/POLR2K/ZNRD1/POLR1E/KAT2B/TAF1C/POLR2L/POLR1D/POLR1C/POLR2E/POLR1B/TTF1/RBBP7/TAF1B/TAF1A/GTF2H3",18
"R-HSA-388841","Costimulation by the CD28 family","24/2126","69/10616",0.0029281709471386,0.0144139484999369,0.00989515915327474,"HLA-DPB1/CD3E/HLA-DQA1/HLA-DQA2/CD3G/BTLA/HLA-DPA1/PPP2CB/LYN/CD80/TNFRSF14/PAK1/PPP2R5C/VAV1/MAP3K8/GRAP2/PPP2R5B/RICTOR/CD274/PIK3CA/CD86/PDCD1LG2/PTPN6/THEM4",24
"R-HSA-1912408","Pre-NOTCH Transcription and Translation","30/2126","92/10616",0.00296345352586831,0.0145339963364277,0.00997757185567118,"KAT2A/H4C2/H4C1/H4C3/H4C5/H4C4/H2BC12/H2BU1/NOTCH1/AGO2/H2AC4/TNRC6A/H4C13/KAT2B/SNW1/TFDP1/H3C7/AGO4/JUN/H2BC5/TNRC6B/H2BC14/H3C1/H2BC15/H2BC8/H3C2/H3C11/MAML2/H2BC4/H3C12",30
"R-HSA-5357956","TNFR1-induced NFkappaB signaling pathway","13/2126","30/10616",0.00310694570831837,0.0151819251827718,0.0104223742673491,"TNF/BIRC3/TNFAIP3/UBB/UBC/BIRC2/CYLD/TAB2/RIPK1/XIAP/TRAF1/UBA52/CHUK",13
"R-HSA-1912422","Pre-NOTCH Expression and Processing","34/2126","108/10616",0.00312047198668596,0.0151923709132813,0.0104295452493922,"KAT2A/H4C2/H4C1/H4C3/H4C5/H4C4/H2BC12/H2BU1/NOTCH1/AGO2/H2AC4/TNRC6A/H4C13/KAT2B/SNW1/TFDP1/H3C7/ATP2A2/AGO4/JUN/H2BC5/TNRC6B/POGLUT1/H2BC14/H3C1/H2BC15/H2BC8/H3C2/MFNG/H3C11/MAML2/H2BC4/H3C12/ATP2A3",34
"R-HSA-168898","Toll-like Receptor Cascades","45/2126","153/10616",0.00338114981846614,0.016401650392123,0.0112597142280021,"LY86/TLR1/CD180/LY96/CTSS/MEF2C/TLR7/TLR4/ITGB2/MYD88/APP/TLR10/PPP2CB/BIRC3/NFKBIA/TANK/CTSB/UBE2N/UBB/UBE2D2/UBC/TLR6/BIRC2/BTK/MAP2K4/LGMN/ITGAM/MAP3K8/IRF7/SKP1/IRAK4/TAB2/RIPK1/RIPK2/PIK3C3/NFKB2/IKBKE/JUN/UBE2D1/TBK1/PIK3R4/UBA52/CNPY3/NKIRAS1/CHUK",45
"R-HSA-76066","RNA Polymerase III Transcription Initiation From Type 2 Promoter","12/2126","27/10616",0.0034550275018703,0.0166992995923731,0.011464050063414,"POLR3H/POLR2K/POLR2L/POLR3A/POLR1D/POLR1C/GTF3C4/POLR2E/POLR3B/POLR3G/POLR3F/POLR3K",12
"R-HSA-68875","Mitotic Prophase","42/2126","141/10616",0.00352238561128689,0.0169634021857643,0.0116453561916002,"H4C2/PLK1/H4C1/H4C3/NUP37/H4C5/NCAPD3/PPP2CB/NUP210/H4C4/H2BC12/H2BU1/H2AC4/SET/H4C13/EMD/H3C7/CCNB2/GORASP1/ARPP19/SEH1L/H2BC5/RAE1/TMPO/NCAPG2/H2BC14/NUP54/H3C1/CDK1/MASTL/H2BC15/H2BC8/SEC13/SMC2/H3C2/LMNB1/NDC1/CCNB1/H3C11/H2BC4/H3C12/NUP155",42
"R-HSA-5663202","Diseases of signal transduction","97/2126","377/10616",0.00366082514005957,0.0175666932979837,0.0120595148498744,"POLR2G/PSMB10/RHOG/KAT2A/PLCG1/RAP1B/PSME1/HES1/RBX1/YWHAB/SMAD2/RAC2/BCL2L11/PPP2CB/HDAC10/LRP5/PSMB1/CD80/STAT3/POLR2K/STAT1/NOTCH1/CALM3/UBB/PSMA2/UBC/PSMD6/PPP2R5C/PSMC2/PSMB8/FGFR1OP2/KAT2B/RAP1A/PSMB2/TGFBR1/VAV1/SMAD3/SNW1/PSMC5/PSMD9/PSEN1/ERLEC1/PSMA3/SKP1/CSNK1A1/OS9/FAM114A2/PSMB5/POLR2L/VCP/PPP2R5B/RICTOR/PSMA1/POLR2B/PSMD13/CDKN1B/TGFBR2/PSMD10/PIK3CA/SEM1/CD86/CPSF6/ACTG1/PSMB3/POLR2E/IQGAP1/VCL/PSMC4/ADAM17/NRG4/PSMA5/POLR2C/KRAS/POLR2I/PEBP1/PSMD14/PSMD5/FXR1/GTF2F2/PHB/PSMA4/PSMC3/UBA52/ARRB1/PSMB7/CDK8/CCNC/MYC/SYVN1/PSMD7/PSMD2/PSMD12/PSMD8/PSME3/MAML2/PSMB4/CHUK",97
"R-HSA-203927","MicroRNA (miRNA) biogenesis","11/2126","24/10616",0.00378980353490815,0.0179914516568237,0.0123511109772245,"POLR2G/POLR2K/AGO2/POLR2L/POLR2B/POLR2E/AGO4/XPO5/POLR2C/POLR2I/PRKRA",11
"R-HSA-5260271","Diseases of Immune System","11/2126","24/10616",0.00378980353490815,0.0179914516568237,0.0123511109772245,"TLR1/LY96/TLR4/MYD88/TLR10/NFKBIA/TLR6/BTK/IRAK4/NFKB2/CHUK",11
"R-HSA-5602358","Diseases associated with the TLR signaling cascade","11/2126","24/10616",0.00378980353490815,0.0179914516568237,0.0123511109772245,"TLR1/LY96/TLR4/MYD88/TLR10/NFKBIA/TLR6/BTK/IRAK4/NFKB2/CHUK",11
"R-HSA-8953750","Transcriptional Regulation by E2F6","14/2126","34/10616",0.00384834880024816,0.018204600352947,0.0124974373132359,"APAF1/UXT/RNF2/TFDP1/YAF2/CDC7/BRCA1/RAD51/CHEK1/CBX3/CBX5/RBBP7/RBBP8/E2F6",14
"R-HSA-176974","Unwinding of DNA","7/2126","12/10616",0.00391299344202199,0.0183155552689731,0.0125736077361372,"CDC45/MCM4/GINS1/MCM3/MCM2/GINS2/MCM8",7
"R-HSA-73817","Purine ribonucleoside monophosphate biosynthesis","7/2126","12/10616",0.00391299344202199,0.0183155552689731,0.0125736077361372,"PFAS/PPAT/PAICS/GART/GMPS/IMPDH2/ADSL",7
"R-HSA-9013973","TICAM1-dependent activation of IRF3/IRF7","7/2126","12/10616",0.00391299344202199,0.0183155552689731,0.0125736077361372,"TANK/UBB/UBC/IRF7/IKBKE/TBK1/UBA52",7
"R-HSA-3214847","HATs acetylate histones","42/2126","142/10616",0.0040544999080676,0.0189115485222454,0.0129827564225941,"KAT2A/H4C2/JADE1/H4C1/H4C3/H4C5/H4C4/H2BC12/H2BU1/H2AC4/H4C13/KAT2B/MEAF6/ELP1/RUVBL2/MRGBP/H3C7/ELP2/MBIP/ELP3/H2AC12/MCRS1/H2AC17/H2BC5/ENY2/HAT1/ING5/ATXN7/RBBP7/RUVBL1/H2AC16/H2BC14/H3C1/H2AW/H2BC15/H2BC8/MORF4L2/H3C2/DR1/H3C11/H2BC4/H3C12",42
"R-HSA-9006925","Intracellular signaling by second messengers","80/2126","304/10616",0.00423855350917981,0.0196596695505934,0.0134963406525813,"PSMB10/RHOG/PLCG1/CAMKK2/LAMTOR2/PSME1/ITPR3/MYD88/ADCY3/LAMTOR3/MKRN1/RAC2/PPP2CB/RRAGA/PSMB1/CD80/LAMTOR5/CALM3/PRKACB/CBX6/UBB/AGO2/PSMA2/UBC/PSMD6/USP13/PPP2R5C/PSMC2/PSMB8/PRKAR1A/TNRC6A/PRKCG/KPNA2/ADCY9/PSMB2/VAV1/PSMC5/PSMD9/PIP4K2A/PSMA3/RNF2/PSMB5/IRAK4/PPP2R5B/RICTOR/PSMA1/PSMD13/CDKN1B/PSMD10/PIK3CA/SEM1/CD86/XIAP/PSMB3/PSMC4/PML/AGO4/JUN/NRG4/PSMA5/EGR1/TNRC6B/RBBP7/PSMD14/PSMD5/PSMA4/PSMC3/UBA52/PDE1B/PSMB7/PSMD7/RRAGD/PSMD2/PSMD12/PSMD8/PSME3/ADCY7/PSMB4/CHUK/THEM4",80
"R-HSA-111471","Apoptotic factor-mediated response","9/2126","18/10616",0.00425910382317954,0.0196596695505934,0.0134963406525813,"CASP7/APAF1/CARD8/DIABLO/CASP3/XIAP/AVEN/C1QBP/APIP",9
"R-HSA-163210","Formation of ATP by chemiosmotic coupling","9/2126","18/10616",0.00425910382317954,0.0196596695505934,0.0134963406525813,"ATP5MC3/ATP5MG/ATP5ME/ATP5PO/ATP5F1C/ATP5F1D/ATP5PB/ATP5F1A/ATP5MC1",9
"R-HSA-427359","SIRT1 negatively regulates rRNA expression","23/2126","67/10616",0.00427531193163655,0.0196664348855281,0.0135009850472733,"H4C2/H4C1/H4C3/H4C5/H4C4/H2BC12/H2BU1/H2AC4/H4C13/TAF1C/SUV39H1/H3C7/H2BC5/H2BC14/H3C1/H2BC15/TAF1B/H2BC8/H3C2/TAF1A/H3C11/H2BC4/H3C12",23
"R-HSA-5693565","Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks","25/2126","75/10616",0.00461241177887302,0.0211441832062426,0.0145154575786563,"H4C2/H4C1/H4C3/H4C5/PPP5C/H4C4/H2BC12/UBE2N/H2BU1/UBB/UBC/H4C13/UBE2V2/NBN/BRCA1/H2BC5/BABAM1/H2BC14/UBA52/ATM/H2BC15/SMARCA5/H2BC8/MRE11/H2BC4",25
"R-HSA-3214858","RMTs methylate histone arginines","26/2126","79/10616",0.0047411155720249,0.0216594476654703,0.0148691860403687,"H4C2/SMARCA4/H4C1/H4C3/PRMT5/H4C5/CARM1/H4C4/H2AC4/H4C13/ARID1B/H3C7/SMARCE1/PRMT3/H2AC12/H2AC17/RBBP7/WDR77/H2AC16/H3C1/H2AW/SMARCC1/H3C2/COPRS/H3C11/H3C12",26
"R-HSA-110328","Recognition and association of DNA glycosylase with site containing an affected pyrimidine","21/2126","60/10616",0.0047897579170268,0.0216594476654703,0.0148691860403687,"H4C2/TINF2/H4C1/H4C3/H4C5/H4C4/H2BC12/H2BU1/H2AC4/H4C13/MBD4/UNG/POT1/H2BC5/H2BC14/TERF2IP/NTHL1/H2BC15/H2BC8/NEIL3/H2BC4",21
"R-HSA-110329","Cleavage of the damaged pyrimidine ","21/2126","60/10616",0.0047897579170268,0.0216594476654703,0.0148691860403687,"H4C2/TINF2/H4C1/H4C3/H4C5/H4C4/H2BC12/H2BU1/H2AC4/H4C13/MBD4/UNG/POT1/H2BC5/H2BC14/TERF2IP/NTHL1/H2BC15/H2BC8/NEIL3/H2BC4",21
"R-HSA-73928","Depyrimidination","21/2126","60/10616",0.0047897579170268,0.0216594476654703,0.0148691860403687,"H4C2/TINF2/H4C1/H4C3/H4C5/H4C4/H2BC12/H2BU1/H2AC4/H4C13/MBD4/UNG/POT1/H2BC5/H2BC14/TERF2IP/NTHL1/H2BC15/H2BC8/NEIL3/H2BC4",21
"R-HSA-76061","RNA Polymerase III Transcription Initiation From Type 1 Promoter","12/2126","28/10616",0.00495959757573437,0.0222797896179426,0.0152950500809675,"POLR3H/POLR2K/POLR2L/POLR3A/POLR1D/POLR1C/GTF3C4/POLR2E/POLR3B/POLR3G/POLR3F/POLR3K",12
"R-HSA-196849","Metabolism of water-soluble vitamins and cofactors","37/2126","123/10616",0.00496034296591376,0.0222797896179426,0.0152950500809675,"FASN/ACACA/VNN2/NADK/ACP5/PARP9/NT5E/MMADHC/GSTO1/SLC25A19/SLC5A6/LMBRD1/PPCS/MTHFD1/SLC23A1/MOCS2/GPHN/PARP14/SLC19A2/CD320/MMUT/SLC46A1/MMAB/NMRK1/NAMPT/CYB5A/SHMT1/MMACHC/PANK2/FOLR2/MCCC2/PCCB/PNPO/MTRR/NAXE/SHMT2/MTHFD2",37
"R-HSA-2426168","Activation of gene expression by SREBF (SREBP)","16/2126","42/10616",0.00517350081293097,0.0231592284713084,0.0158987838475802,"FASN/ACACA/GGPS1/LSS/CARM1/DHCR7/SCD/CHD9/PMVK/IDI1/MVK/ELOVL6/NFYB/TGS1/HELZ2/HMGCS1",16
"R-HSA-69273","Cyclin A/B1/B2 associated events during G2/M transition","11/2126","25/10616",0.00555904078787778,0.0248018742843778,0.0170264583187948,"PLK1/PPP2CB/PKMYT1/LCMT1/CCNB2/CDC25A/XPO1/PPP2R2A/CDK1/CCNB1/CCNA2",11
"R-HSA-5683057","MAPK family signaling cascades","77/2126","294/10616",0.0056309922813345,0.0250391456776674,0.0171893448588106,"SPTBN2/PSMB10/RAP1B/LAMTOR2/PSME1/HSPB1/RASGRP3/RBX1/CDC42EP3/YWHAB/SPRED2/LAMTOR3/PPP2CB/PPP5C/RASAL3/PSMB1/CALM3/PRKACB/UBB/AGO2/PSMA2/UBC/PSMD6/PAK1/PPP2R5C/PSMC2/PSMB8/TNRC6A/RAP1A/PSMB2/SPTBN1/PSMC5/PSMD9/PSMA3/PSMB5/PPP2R5B/PSMA1/PSMD13/DUSP10/PSMD10/SEM1/CUL3/ACTG1/PSMB3/XPO1/IQGAP1/JAK3/VCL/PSMC4/RASA1/AGO4/JUN/DUSP5/NRG4/PSMA5/MAPKAPK5/KRAS/TNRC6B/PEBP1/PSMD14/PSMD5/PHB/PSMA4/TYK2/PSMC3/UBA52/ARRB1/CDK1/PSMB7/MYC/PSMD7/PSMD2/PSMD12/PSMD8/MAPK6/PSME3/PSMB4",77
"R-HSA-199977","ER to Golgi Anterograde Transport","44/2126","153/10616",0.0058415911723906,0.0258893110430866,0.0177729824094416,"SPTBN2/CNIH1/TUBA4A/CAPZA2/DCTN2/COPE/PPP6R1/PPP6C/KDELR1/TRAPPC1/COPB1/ACTR1A/STX17/ARF5/NAPA/NAPB/CAPZA1/ARF4/DCTN5/STX5/SPTBN1/BET1/ACTR10/DYNC1LI2/TRAPPC4/DYNC1LI1/ARCN1/GORASP1/TRAPPC3/DYNLL1/ARFGAP1/SCFD1/COPB2/TMED10/LMAN1/SEC23A/MCFD2/KDELR2/DCTN4/TFG/DCTN6/COG2/SEC13/CTSC",44
"R-HSA-6804756","Regulation of TP53 Activity through Phosphorylation","29/2126","92/10616",0.00592410018826379,0.0261680452024632,0.0179643330909359,"PRKAG1/AURKB/UBB/UBC/DYRK2/RFC3/TAF15/RPA2/SSRP1/EXO1/BRIP1/PRKAA1/NBN/BRCA1/WRN/TP53INP1/SUPT16H/MAPKAPK5/CHEK1/TAF11/BLM/UBA52/TP53RK/ATM/MRE11/RFC5/CCNA2/RBBP8/MDM4",29
"R-HSA-2173796","SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription","13/2126","32/10616",0.00605093071825217,0.0266400712150112,0.0182883784084745,"SMAD2/UBB/UBC/SMAD3/SNW1/RNF111/TFDP1/CCNK/UBA52/E2F5/CDK8/CCNC/MYC",13
"R-HSA-3296482","Defects in vitamin and cofactor metabolism","10/2126","22/10616",0.00614911450811938,0.026894815586332,0.0184632601279167,"ACACA/MMADHC/LMBRD1/CD320/MMUT/MMAB/MMACHC/MCCC2/PCCB/MTRR",10
"R-HSA-9609523","Insertion of tail-anchored proteins into the endoplasmic reticulum membrane","10/2126","22/10616",0.00614911450811938,0.026894815586332,0.0184632601279167,"SEC61G/APP/SGTA/STX5/EMD/SERP1/PRNP/GET1/CYB5A/VAPA",10
"R-HSA-5602498","MyD88 deficiency (TLR2/4)","6/2126","10/10616",0.00638806922036439,0.0277579294461436,0.0190557868051329,"TLR1/LY96/TLR4/MYD88/TLR6/BTK",6
"R-HSA-5685939","HDR through MMEJ (alt-NHEJ)","6/2126","10/10616",0.00638806922036439,0.0277579294461436,0.0190557868051329,"POLQ/LIG3/NBN/MRE11/PARP1/RBBP8",6
"R-HSA-170834","Signaling by TGF-beta Receptor Complex","24/2126","73/10616",0.00660220325167067,0.0285952569406775,0.0196306111720898,"SKIL/SMAD2/STRAP/UBB/UBC/RHOA/TGFBR1/SMAD3/PMEPA1/SNW1/RNF111/TFDP1/TGFBR2/XPO1/PPP1CB/CCNK/UBE2D1/UBA52/E2F5/CDK8/CCNC/MYC/PARP1/UCHL5",24
"R-HSA-168325","Viral Messenger RNA Synthesis","16/2126","43/10616",0.00673607388705029,0.0290806555512139,0.019963836762847,"POLR2G/NUP37/NUP210/POLR2K/POLR2L/POLR2B/SEH1L/POLR2E/RAE1/POLR2C/POLR2I/GTF2F2/NUP54/SEC13/NDC1/NUP155",16
"R-HSA-2559582","Senescence-Associated Secretory Phenotype (SASP)","33/2126","109/10616",0.00691086042809609,0.029703868871592,0.0203916719942279,"H4C2/ANAPC16/H4C1/H4C3/H4C5/H4C4/H2BC12/STAT3/H2BU1/UBB/UBC/H2AC4/H4C13/ANAPC11/H3C7/CDKN1B/UBE2E1/ANAPC10/JUN/H2BC5/UBE2D1/H2BC14/UBA52/H3C1/H2BC15/ANAPC4/H2BC8/H3C2/CDC26/CCNA2/H3C11/H2BC4/H3C12",33
"R-HSA-110312","Translesion synthesis by REV1","8/2126","16/10616",0.00702022608945952,0.029703868871592,0.0203916719942279,"UBB/UBC/RFC3/RPA2/PCNA/UBA52/RFC5/MAD2L2",8
"R-HSA-3322077","Glycogen synthesis","8/2126","16/10616",0.00702022608945952,0.029703868871592,0.0203916719942279,"UGP2/UBB/UBC/GYG1/PGM2/GBE1/PGM1/UBA52",8
"R-HSA-140342","Apoptosis induced DNA fragmentation","7/2126","13/10616",0.00702255825088442,0.029703868871592,0.0203916719942279,"H1-0/CASP3/H1-4/HMGB2/H1-3/DFFA/H1-2",7
"R-HSA-74217","Purine salvage","7/2126","13/10616",0.00702255825088442,0.029703868871592,0.0203916719942279,"AMPD3/GMPR2/PNP/DCK/ADA/APRT/ADK",7
"R-HSA-917937","Iron uptake and transport","20/2126","58/10616",0.0070321653576425,0.029703868871592,0.0203916719942279,"ATP6V1E1/ATP6V0D1/FTH1/SLC11A2/ATP6V1G1/HMOX2/ATP6V1D/UBB/UBC/ATP6V1A/FBXL5/ATP6V1H/SKP1/SLC46A1/STEAP3/ATP6V1C1/ACO1/ATP6V1B2/UBA52/FLVCR1",20
"R-HSA-76046","RNA Polymerase III Transcription Initiation","14/2126","36/10616",0.00703629877318072,0.029703868871592,0.0203916719942279,"SNAPC4/POLR3H/POLR2K/POLR2L/POLR3A/POLR1D/POLR1C/GTF3C4/POLR2E/POLR3B/POLR3G/POLR3F/SNAPC1/POLR3K",14
"R-HSA-162599","Late Phase of HIV Life Cycle","40/2126","138/10616",0.00720493248278549,0.0303198105111541,0.0208145152250486,"POLR2G/CHMP2A/CHMP4B/GTF2H5/GTF2B/CHMP5/RANGAP1/NUP37/VPS28/NUP210/POLR2K/UBB/UBC/CHMP2B/SUPT4H1/TAF15/SSRP1/TSG101/GTF2A2/POLR2L/POLR2B/SEH1L/XPO1/POLR2E/VPS4B/CCNK/SUPT16H/VTA1/RAE1/GTF2E2/POLR2C/POLR2I/TAF11/GTF2F2/NUP54/UBA52/SEC13/NDC1/GTF2H3/NUP155",40
"R-HSA-73929","Base-Excision Repair, AP Site Formation","21/2126","62/10616",0.00734007401357839,0.0307913796670238,0.0211382469110003,"H4C2/TINF2/H4C1/H4C3/H4C5/H4C4/H2BC12/H2BU1/H2AC4/H4C13/MBD4/UNG/POT1/H2BC5/H2BC14/TERF2IP/NTHL1/H2BC15/H2BC8/NEIL3/H2BC4",21
"R-HSA-6803529","FGFR2 alternative splicing","11/2126","26/10616",0.00791891473056038,0.0331154616005252,0.0227337264992164,"POLR2G/RBFOX2/POLR2K/HNRNPF/POLR2L/POLR2B/POLR2E/PTBP1/POLR2C/POLR2I/GTF2F2",11
"R-HSA-6807505","RNA polymerase II transcribes snRNA genes","24/2126","74/10616",0.00795714996424278,0.0331713689134371,0.0227721068055632,"POLR2G/SNAPC4/GTF2B/POLR2K/SUPT4H1/GTF2A2/POLR2L/INTS6/POLR2B/POLR2E/NABP1/CCNK/GTF2E2/POLR2C/POLR2I/TAF11/NABP2/GTF2F2/PHAX/SSU72/INTS10/SNAPC1/ICE2/INTS12",24
"R-HSA-71406","Pyruvate metabolism and Citric Acid (TCA) cycle","19/2126","55/10616",0.0083116234205419,0.0344338684565307,0.0236388112973895,"GSTZ1/SLC16A1/PDP2/L2HGDH/DLAT/SDHC/MPC2/SDHD/LDHA/SUCLG1/PDHB/SDHB/FAHD1/ACO2/GLO1/DLD/IDH3A/ME2/BSG",19
"R-HSA-9639288","Amino acids regulate mTORC1","19/2126","55/10616",0.0083116234205419,0.0344338684565307,0.0236388112973895,"ATP6V1E1/ATP6V0D1/LAMTOR2/LAMTOR3/ATP6V1G1/RRAGA/LAMTOR5/SESN1/ATP6V1D/MIOS/ATP6V1A/ATP6V1H/SZT2/SEH1L/ATP6V1C1/C12orf66/ATP6V1B2/SEC13/RRAGD",19
"R-HSA-2173793","Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer","16/2126","44/10616",0.00865685054467447,0.0356427118104807,0.0244686808767602,"SKIL/SMAD2/UBB/UBC/SMAD3/SNW1/RNF111/TFDP1/CCNK/UBE2D1/UBA52/E2F5/CDK8/CCNC/MYC/PARP1",16
"R-HSA-5633008","TP53 Regulates Transcription of Cell Death Genes","16/2126","44/10616",0.00865685054467447,0.0356427118104807,0.0244686808767602,"TMEM219/BNIP3L/TNFRSF10A/APAF1/FAS/CASP10/PRELID3A/CRADD/CASP6/NDRG1/STEAP3/TP53INP1/TRIAP1/PMAIP1/ATM/BIRC5",16
"R-HSA-166016","Toll Like Receptor 4 (TLR4) Cascade","37/2126","127/10616",0.00870351224067834,0.0357245702432766,0.0245248765972151,"LY86/TLR1/CD180/LY96/MEF2C/TLR4/ITGB2/MYD88/APP/PPP2CB/BIRC3/NFKBIA/TANK/UBE2N/UBB/UBE2D2/UBC/TLR6/BIRC2/BTK/MAP2K4/ITGAM/MAP3K8/IRF7/SKP1/IRAK4/TAB2/RIPK1/RIPK2/NFKB2/IKBKE/JUN/UBE2D1/TBK1/UBA52/NKIRAS1/CHUK",37
"R-HSA-5627117","RHO GTPases Activate ROCKs","9/2126","20/10616",0.0100036977771236,0.0406857708374478,0.0279307351286827,"RHOC/LIMK1/MYL6/MYH10/CFL1/PAK1/RHOA/MYL12A/PPP1CB",9
"R-HSA-622312","Inflammasomes","9/2126","20/10616",0.0100036977771236,0.0406857708374478,0.0279307351286827,"AIM2/TXNIP/APP/PYCARD/BCL2L1/BCL2/NFKB2/SUGT1/PSTPIP1",9
"R-HSA-69186","Lagging Strand Synthesis","9/2126","20/10616",0.0100036977771236,0.0406857708374478,0.0279307351286827,"POLD4/POLD1/POLD2/RFC3/RPA2/PCNA/POLA2/RFC5/PRIM2",9
"R-HSA-9018519","Estrogen-dependent gene expression","42/2126","149/10616",0.0100536450192315,0.0407646275247868,0.0279848701543159,"POLR2G/H4C2/FKBP4/H4C1/H4C3/H4C5/CARM1/H4C4/H2BC12/POLR2K/H2BU1/AGO2/H2AC4/TNRC6A/H4C13/KPNA2/KAT2B/BCL2/GTF2A2/H3C7/POLR2L/POLR2B/USF1/POLR2E/AGO4/JUN/H2BC5/POLR2C/POLR2I/TNRC6B/GTF2F2/H2BC14/H3C1/H2BC15/H2BC8/MYB/H3C2/MYC/SMC3/H3C11/H2BC4/H3C12",42
"R-HSA-74158","RNA Polymerase III Transcription","15/2126","41/10616",0.0102050981998038,0.0411287039230762,0.0282348081851781,"SNAPC4/POLR3H/SSB/POLR2K/POLR2L/POLR3A/POLR1D/POLR1C/GTF3C4/POLR2E/POLR3B/POLR3G/POLR3F/SNAPC1/POLR3K",15
"R-HSA-749476","RNA Polymerase III Abortive And Retractive Initiation","15/2126","41/10616",0.0102050981998038,0.0411287039230762,0.0282348081851781,"SNAPC4/POLR3H/SSB/POLR2K/POLR2L/POLR3A/POLR1D/POLR1C/GTF3C4/POLR2E/POLR3B/POLR3G/POLR3F/SNAPC1/POLR3K",15
"R-HSA-977225","Amyloid fiber formation","32/2126","108/10616",0.0108404125960582,0.0435575614552457,0.0299022161019993,"H4C2/LYZ/H4C1/GGA1/TSPAN15/H4C3/TSPAN33/APP/H4C5/ITM2B/H4C4/H2BC12/UBE2L6/B2M/H2BU1/UBB/UBC/GSN/H2AC4/H4C13/H3C7/H2BC5/SORL1/H2BC14/UBA52/H3C1/H2BC15/H2BC8/H3C2/H3C11/H2BC4/H3C12",32
